case_id,fault_terminal,current_level,current_profile,service_years,ambient_temp,vent_state,door_state,seed,severity,supply_mode,circuit_id,Stage_1_5_Time_s,Stage_2_Time_s,Stage_3_Time_s,Peak_Fire_HRR,Peak_Arc_Power,Aging_Ea_kJ_per_mol,Aging_Ignition_Temp_Rise_C,Aging_Combustion_Rate_Multiplier,Fault_Burnable_Mass_at_Stage3_g,Arc_Without_Sustained_Fire,Secondary_Ignited_Count,Secondary_Ignited_Nodes,Secondary_Ignition_Causes,Top_Risk_Neighbor,Max_Neighbor_T,Max_Neighbor_C,Diagnostic_Issues,Runner_QC_Issues,status,n_rows,n_nodes,edge_feat_shape,source_case_id
CASE_00962,X1,2.0,constant,0.0,26.0,normal,closed,962001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,7.7,,,success,45001,37,37x37x4,
CASE_00963,X1,2.0,constant,0.0,26.0,normal,closed,963002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.669,,,success,45001,37,37x37x4,
CASE_00964,X1,2.0,constant,0.0,26.0,reduced,closed,964000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,7.766,,,success,45001,37,37x37x4,
CASE_00965,X1,2.0,constant,0.0,26.0,reduced,closed,965001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.191,,,success,45001,37,37x37x4,
CASE_00966,X1,2.0,constant,0.0,26.0,reduced,closed,966002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.299,,,success,45001,37,37x37x4,
CASE_00967,X1,2.0,constant,0.0,26.0,forced,closed,967000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.68,,,success,45001,37,37x37x4,
CASE_00968,X1,2.0,constant,0.0,26.0,forced,closed,968001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.56,,,success,45001,37,37x37x4,
CASE_00969,X1,2.0,constant,0.0,26.0,forced,closed,969002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,7.869,,,success,45001,37,37x37x4,
CASE_00970,X1,2.0,constant,0.0,26.0,off,closed,970000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,7.736,,,success,45001,37,37x37x4,
CASE_00971,X1,2.0,constant,0.0,26.0,off,closed,971001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.707,,,success,45001,37,37x37x4,
CASE_00972,X1,2.0,constant,0.0,26.0,off,closed,972002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.03,8.46,,,success,45001,37,37x37x4,
CASE_00973,X1,2.0,constant,5.0,26.0,normal,closed,973000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,8.685,,,success,45001,37,37x37x4,
CASE_00974,X1,2.0,constant,5.0,26.0,normal,closed,974001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,7.734,,,success,45001,37,37x37x4,
CASE_00975,X1,2.0,constant,5.0,26.0,normal,closed,975002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,8.615,,,success,45001,37,37x37x4,
CASE_00976,X1,2.0,constant,5.0,26.0,reduced,closed,976000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,8.223,,,success,45001,37,37x37x4,
CASE_00977,X1,2.0,constant,5.0,26.0,reduced,closed,977001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,7.638,,,success,45001,37,37x37x4,
CASE_00978,X1,2.0,constant,5.0,26.0,reduced,closed,978002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,7.583,,,success,45001,37,37x37x4,
CASE_00979,X1,2.0,constant,5.0,26.0,forced,closed,979000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,7.698,,,success,45001,37,37x37x4,
CASE_00980,X1,2.0,constant,5.0,26.0,forced,closed,980001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,7.598,,,success,45001,37,37x37x4,
CASE_00981,X1,2.0,constant,5.0,26.0,forced,closed,981002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,8.407,,,success,45001,37,37x37x4,
CASE_00982,X1,2.0,constant,5.0,26.0,off,closed,982000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,7.983,,,success,45001,37,37x37x4,
CASE_00983,X1,2.0,constant,5.0,26.0,off,closed,983001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,8.121,,,success,45001,37,37x37x4,
CASE_00984,X1,2.0,constant,5.0,26.0,off,closed,984002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,26.32,8.01,,,success,45001,37,37x37x4,
CASE_00985,X1,2.0,constant,10.0,26.0,normal,closed,985000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.52,8.134,,,success,45001,37,37x37x4,
CASE_00986,X1,2.0,constant,10.0,26.0,normal,closed,986001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.52,8.555,,,success,45001,37,37x37x4,
CASE_00987,X1,2.0,constant,10.0,26.0,normal,closed,987002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.52,7.921,,,success,45001,37,37x37x4,
CASE_00988,X1,2.0,constant,10.0,26.0,reduced,closed,988000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.53,8.847,,,success,45001,37,37x37x4,
CASE_00989,X1,2.0,constant,10.0,26.0,reduced,closed,989001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.53,8.945,,,success,45001,37,37x37x4,
CASE_00990,X1,2.0,constant,10.0,26.0,reduced,closed,990002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.53,7.853,,,success,45001,37,37x37x4,
CASE_00991,X1,2.0,constant,10.0,26.0,forced,closed,991000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.52,8.295,,,success,45001,37,37x37x4,
CASE_00992,X1,2.0,constant,10.0,26.0,forced,closed,992001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.52,8.42,,,success,45001,37,37x37x4,
CASE_00993,X1,2.0,constant,10.0,26.0,forced,closed,993002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.52,8.669,,,success,45001,37,37x37x4,
CASE_00994,X1,2.0,constant,10.0,26.0,off,closed,994000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.53,7.594,,,success,45001,37,37x37x4,
CASE_00995,X1,2.0,constant,10.0,26.0,off,closed,995001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.53,7.874,,,success,45001,37,37x37x4,
CASE_00996,X1,2.0,constant,10.0,26.0,off,closed,996002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,26.53,7.546,,,success,45001,37,37x37x4,
CASE_00997,X1,2.0,constant,20.0,26.0,normal,closed,997000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.346,,,success,45001,37,37x37x4,
CASE_00998,X1,2.0,constant,20.0,26.0,normal,closed,998001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.303,,,success,45001,37,37x37x4,
CASE_01000,X1,2.0,constant,20.0,26.0,reduced,closed,1000000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,7.857,,,success,45001,37,37x37x4,
CASE_00999,X1,2.0,constant,20.0,26.0,normal,closed,999002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.265,,,success,45001,37,37x37x4,
CASE_01001,X1,2.0,constant,20.0,26.0,reduced,closed,1001001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.773,,,success,45001,37,37x37x4,
CASE_01002,X1,2.0,constant,20.0,26.0,reduced,closed,1002002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,7.792,,,success,45001,37,37x37x4,
CASE_01003,X1,2.0,constant,20.0,26.0,forced,closed,1003000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.566,,,success,45001,37,37x37x4,
CASE_01004,X1,2.0,constant,20.0,26.0,forced,closed,1004001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.851,,,success,45001,37,37x37x4,
CASE_01005,X1,2.0,constant,20.0,26.0,forced,closed,1005002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.587,,,success,45001,37,37x37x4,
CASE_01006,X1,2.0,constant,20.0,26.0,off,closed,1006000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.061,,,success,45001,37,37x37x4,
CASE_01007,X1,2.0,constant,20.0,26.0,off,closed,1007001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,7.52,,,success,45001,37,37x37x4,
CASE_01008,X1,2.0,constant,20.0,26.0,off,closed,1008002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,26.67,8.029,,,success,45001,37,37x37x4,
CASE_01009,X1,2.0,constant,30.0,26.0,normal,closed,1009000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,7.975,,,success,45001,37,37x37x4,
CASE_01010,X1,2.0,constant,30.0,26.0,normal,closed,1010001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,8.088,,,success,45001,37,37x37x4,
CASE_01011,X1,2.0,constant,30.0,26.0,normal,closed,1011002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,8.536,,,success,45001,37,37x37x4,
CASE_01012,X1,2.0,constant,30.0,26.0,reduced,closed,1012000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,7.84,,,success,45001,37,37x37x4,
CASE_01013,X1,2.0,constant,30.0,26.0,reduced,closed,1013001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,7.869,,,success,45001,37,37x37x4,
CASE_01014,X1,2.0,constant,30.0,26.0,reduced,closed,1014002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,8.367,,,success,45001,37,37x37x4,
CASE_01015,X1,2.0,constant,30.0,26.0,forced,closed,1015000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,9.276,,,success,45001,37,37x37x4,
CASE_01016,X1,2.0,constant,30.0,26.0,forced,closed,1016001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,8.29,,,success,45001,37,37x37x4,
CASE_01017,X1,2.0,constant,30.0,26.0,forced,closed,1017002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,8.74,,,success,45001,37,37x37x4,
CASE_01018,X1,2.0,constant,30.0,26.0,off,closed,1018000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,7.919,,,success,45001,37,37x37x4,
CASE_01019,X1,2.0,constant,30.0,26.0,off,closed,1019001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,7.597,,,success,45001,37,37x37x4,
CASE_01020,X1,2.0,constant,30.0,26.0,off,closed,1020002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,26.72,8.27,,,success,45001,37,37x37x4,
CASE_01021,X1,5.0,constant,0.0,26.0,normal,closed,1021000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,8.627,,,success,45001,37,37x37x4,
CASE_01022,X1,5.0,constant,0.0,26.0,normal,closed,1022001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,7.983,,,success,45001,37,37x37x4,
CASE_01023,X1,5.0,constant,0.0,26.0,normal,closed,1023002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,8.35,,,success,45001,37,37x37x4,
CASE_01024,X1,5.0,constant,0.0,26.0,reduced,closed,1024000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,8.804,,,success,45001,37,37x37x4,
CASE_01025,X1,5.0,constant,0.0,26.0,reduced,closed,1025001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,8.293,,,success,45001,37,37x37x4,
CASE_01027,X1,5.0,constant,0.0,26.0,forced,closed,1027000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,7.835,,,success,45001,37,37x37x4,
CASE_01026,X1,5.0,constant,0.0,26.0,reduced,closed,1026002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,8.478,,,success,45001,37,37x37x4,
CASE_01028,X1,5.0,constant,0.0,26.0,forced,closed,1028001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,9.144,,,success,45001,37,37x37x4,
CASE_01029,X1,5.0,constant,0.0,26.0,forced,closed,1029002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,7.6,,,success,45001,37,37x37x4,
CASE_01030,X1,5.0,constant,0.0,26.0,off,closed,1030000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,7.819,,,success,45001,37,37x37x4,
CASE_01031,X1,5.0,constant,0.0,26.0,off,closed,1031001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,7.938,,,success,45001,37,37x37x4,
CASE_01032,X1,5.0,constant,0.0,26.0,off,closed,1032002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.19,8.032,,,success,45001,37,37x37x4,
CASE_01033,X1,5.0,constant,5.0,26.0,normal,closed,1033000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,8.063,,,success,45001,37,37x37x4,
CASE_01035,X1,5.0,constant,5.0,26.0,normal,closed,1035002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,7.788,,,success,45001,37,37x37x4,
CASE_01034,X1,5.0,constant,5.0,26.0,normal,closed,1034001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,7.989,,,success,45001,37,37x37x4,
CASE_01036,X1,5.0,constant,5.0,26.0,reduced,closed,1036000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,8.057,,,success,45001,37,37x37x4,
CASE_01037,X1,5.0,constant,5.0,26.0,reduced,closed,1037001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,7.92,,,success,45001,37,37x37x4,
CASE_01038,X1,5.0,constant,5.0,26.0,reduced,closed,1038002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,8.263,,,success,45001,37,37x37x4,
CASE_01040,X1,5.0,constant,5.0,26.0,forced,closed,1040001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,7.888,,,success,45001,37,37x37x4,
CASE_01039,X1,5.0,constant,5.0,26.0,forced,closed,1039000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,8.883,,,success,45001,37,37x37x4,
CASE_01041,X1,5.0,constant,5.0,26.0,forced,closed,1041002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.08,7.628,,,success,45001,37,37x37x4,
CASE_01042,X1,5.0,constant,5.0,26.0,off,closed,1042000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.09,7.588,,,success,45001,37,37x37x4,
CASE_01043,X1,5.0,constant,5.0,26.0,off,closed,1043001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.09,7.885,,,success,45001,37,37x37x4,
CASE_01044,X1,5.0,constant,5.0,26.0,off,closed,1044002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,X1_2,28.09,8.245,,,success,45001,37,37x37x4,
CASE_01045,X1,5.0,constant,10.0,26.0,normal,closed,1045000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.25,8.391,,,success,45001,37,37x37x4,
CASE_01046,X1,5.0,constant,10.0,26.0,normal,closed,1046001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.25,9.277,,,success,45001,37,37x37x4,
CASE_01048,X1,5.0,constant,10.0,26.0,reduced,closed,1048000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.25,8.308,,,success,45001,37,37x37x4,
CASE_01047,X1,5.0,constant,10.0,26.0,normal,closed,1047002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.25,8.227,,,success,45001,37,37x37x4,
CASE_01049,X1,5.0,constant,10.0,26.0,reduced,closed,1049001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.25,7.968,,,success,45001,37,37x37x4,
CASE_01051,X1,5.0,constant,10.0,26.0,forced,closed,1051000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.24,8.092,,,success,45001,37,37x37x4,
CASE_01050,X1,5.0,constant,10.0,26.0,reduced,closed,1050002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.25,8.382,,,success,45001,37,37x37x4,
CASE_01052,X1,5.0,constant,10.0,26.0,forced,closed,1052001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.24,8.31,,,success,45001,37,37x37x4,
CASE_01053,X1,5.0,constant,10.0,26.0,forced,closed,1053002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.24,8.59,,,success,45001,37,37x37x4,
CASE_01054,X1,5.0,constant,10.0,26.0,off,closed,1054000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.26,8.086,,,success,45001,37,37x37x4,
CASE_01055,X1,5.0,constant,10.0,26.0,off,closed,1055001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.26,8.613,,,success,45001,37,37x37x4,
CASE_01056,X1,5.0,constant,10.0,26.0,off,closed,1056002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.48,4.806,0.9516,,False,0,,,X1_2,29.26,8.434,,,success,45001,37,37x37x4,
CASE_01057,X1,5.0,constant,20.0,26.0,normal,closed,1057000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.07,7.856,,,success,45001,37,37x37x4,
CASE_01058,X1,5.0,constant,20.0,26.0,normal,closed,1058001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.07,9.941,,,success,45001,37,37x37x4,
CASE_01059,X1,5.0,constant,20.0,26.0,normal,closed,1059002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.07,8.24,,,success,45001,37,37x37x4,
CASE_01061,X1,5.0,constant,20.0,26.0,reduced,closed,1061001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.07,8.012,,,success,45001,37,37x37x4,
CASE_01060,X1,5.0,constant,20.0,26.0,reduced,closed,1060000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.07,8.06,,,success,45001,37,37x37x4,
CASE_01062,X1,5.0,constant,20.0,26.0,reduced,closed,1062002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.07,8.208,,,success,45001,37,37x37x4,
CASE_01064,X1,5.0,constant,20.0,26.0,forced,closed,1064001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.06,7.844,,,success,45001,37,37x37x4,
CASE_01063,X1,5.0,constant,20.0,26.0,forced,closed,1063000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.06,8.472,,,success,45001,37,37x37x4,
CASE_01065,X1,5.0,constant,20.0,26.0,forced,closed,1065002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.06,7.505,,,success,45001,37,37x37x4,
CASE_01066,X1,5.0,constant,20.0,26.0,off,closed,1066000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.08,8.069,,,success,45001,37,37x37x4,
CASE_01067,X1,5.0,constant,20.0,26.0,off,closed,1067001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.08,8.201,,,success,45001,37,37x37x4,
CASE_01068,X1,5.0,constant,20.0,26.0,off,closed,1068002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.17,10.08,0.8962,,False,0,,,X1_2,30.08,8.644,,,success,45001,37,37x37x4,
CASE_01069,X1,5.0,constant,30.0,26.0,normal,closed,1069000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.35,8.496,,,success,45001,37,37x37x4,
CASE_01070,X1,5.0,constant,30.0,26.0,normal,closed,1070001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.35,7.959,,,success,45001,37,37x37x4,
CASE_01071,X1,5.0,constant,30.0,26.0,normal,closed,1071002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.35,8.64,,,success,45001,37,37x37x4,
CASE_01072,X1,5.0,constant,30.0,26.0,reduced,closed,1072000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.36,8.934,,,success,45001,37,37x37x4,
CASE_01073,X1,5.0,constant,30.0,26.0,reduced,closed,1073001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.36,8.125,,,success,45001,37,37x37x4,
CASE_01074,X1,5.0,constant,30.0,26.0,reduced,closed,1074002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.36,8.461,,,success,45001,37,37x37x4,
CASE_01075,X1,5.0,constant,30.0,26.0,forced,closed,1075000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.35,8.077,,,success,45001,37,37x37x4,
CASE_01076,X1,5.0,constant,30.0,26.0,forced,closed,1076001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.35,8.423,,,success,45001,37,37x37x4,
CASE_01077,X1,5.0,constant,30.0,26.0,forced,closed,1077002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.35,7.493,,,success,45001,37,37x37x4,
CASE_01078,X1,5.0,constant,30.0,26.0,off,closed,1078000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.37,8.789,,,success,45001,37,37x37x4,
CASE_01079,X1,5.0,constant,30.0,26.0,off,closed,1079001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.37,8.8,,,success,45001,37,37x37x4,
CASE_01080,X1,5.0,constant,30.0,26.0,off,closed,1080002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.42,14.035,0.855,,False,0,,,X1_2,30.37,7.848,,,success,45001,37,37x37x4,
CASE_01081,X1,10.0,constant,0.0,26.0,normal,closed,1081000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.82,8.352,,,success,45001,37,37x37x4,
CASE_01082,X1,10.0,constant,0.0,26.0,normal,closed,1082001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.82,8.424,,,success,45001,37,37x37x4,
CASE_01083,X1,10.0,constant,0.0,26.0,normal,closed,1083002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.82,7.923,,,success,45001,37,37x37x4,
CASE_01084,X1,10.0,constant,0.0,26.0,reduced,closed,1084000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.82,7.895,,,success,45001,37,37x37x4,
CASE_01085,X1,10.0,constant,0.0,26.0,reduced,closed,1085001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.82,8.3,,,success,45001,37,37x37x4,
CASE_01086,X1,10.0,constant,0.0,26.0,reduced,closed,1086002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,X1_2,26.82,7.715,,,success,45001,37,37x37x4,
